person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23.0,60000.0,Mortgage,0.0,Personal,A,8000.0,7.51,0.0,0.13,N,2
33.0,32004.0,Rent,3.0,Debtconsolidation,A,4000.0,8.32,0.0,0.12,N,7
21.0,200000.0,Mortgage,5.0,Education,C,16000.0,14.65,0.0,0.08,N,4
23.0,79000.0,Mortgage,7.0,Education,A,17825.0,6.62,0.0,0.23,N,2
38.0,25000.0,Rent,1.0,Education,A,1000.0,8.0,0.0,0.04,N,16
28.0,23350.0,Rent,8.0,Medical,A,4900.0,7.88,0.0,0.21,N,6
27.0,58650.0,Mortgage,5.0,Medical,E,7500.0,15.07,1.0,0.11,Y,9
29.0,110000.0,Rent,4.0,Homeimprovement,E,24000.0,18.39,0.0,0.22,Y,8
24.0,60000.0,Mortgage,8.0,Venture,A,2800.0,9.32,0.0,0.05,N,4
31.0,45000.0,Mortgage,16.0,Venture,B,6000.0,10.99,0.0,0.13,N,10
45.0,48000.0,Mortgage,8.0,Homeimprovement,A,8000.0,9.63,0.0,0.17,N,13
24.0,48000.0,Mortgage,1.0,Medical,C,3500.0,10.28,0.0,0.07,N,4
24.0,70000.0,Rent,1.0,Education,B,10000.0,11.71,0.0,0.14,N,2
32.0,30000.0,Mortgage,6.0,Venture,A,10000.0,7.51,0.0,0.33,N,9
24.0,87000.0,Rent,0.0,Venture,B,12000.0,8.88,0.0,0.14,N,3
23.0,56000.0,Mortgage,7.0,Personal,B,4500.0,11.83,0.0,0.08,N,4
28.0,21000.0,Rent,0.0,Personal,D,4200.0,15.21,1.0,0.2,Y,10
29.0,50000.0,Rent,6.0,Medical,A,3000.0,7.29,0.0,0.06,N,6
23.0,41004.0,Rent,1.0,Medical,A,4000.0,7.68,0.0,0.1,N,4
23.0,57750.0,Rent,3.0,Education,A,8000.0,7.49,0.0,0.14,N,3
24.0,79200.0,Own,8.0,Venture,A,3800.0,6.62,0.0,0.05,N,4
32.0,40277.0,Rent,5.0,Medical,B,15000.0,11.71,1.0,0.37,N,8
26.0,56000.0,Mortgage,11.0,Medical,B,12000.0,11.89,0.0,0.21,N,3
28.0,40000.0,Mortgage,1.0,Medical,A,10000.0,7.29,0.0,0.25,N,10
22.0,66300.0,Rent,4.0,Medical,E,8000.0,18.39,1.0,0.1,N,4
25.0,59000.0,Mortgage,9.0,Debtconsolidation,A,5000.0,6.03,1.0,0.08,N,3
21.0,47000.0,Mortgage,5.0,Personal,A,7000.0,7.14,0.0,0.15,N,3
30.0,120000.0,Mortgage,3.0,Homeimprovement,B,15000.0,10.99,0.0,0.13,N,6
21.0,28000.0,Rent,2.0,Education,C,4000.0,15.23,0.0,0.14,N,2
23.0,50205.0,Mortgage,7.0,Debtconsolidation,A,5300.0,5.42,0.0,0.11,N,4
25.0,70000.0,Rent,9.0,Venture,A,12000.0,8.9,0.0,0.17,N,2
34.0,65000.0,Rent,4.0,Homeimprovement,A,1300.0,6.54,0.0,0.02,N,7
27.0,88000.0,Mortgage,4.0,Venture,B,14000.0,12.42,0.0,0.16,N,10
25.0,26000.0,Mortgage,3.0,Education,B,3825.0,11.71,0.0,0.15,N,2
39.0,84000.0,Mortgage,2.0,Education,A,4000.0,9.63,0.0,0.05,N,12
29.0,42000.0,Rent,13.0,Personal,C,9000.0,13.06,0.0,0.21,N,5
31.0,120600.0,Rent,5.0,Venture,C,10000.0,13.49,1.0,0.08,N,5
26.0,53000.0,Mortgage,3.0,Homeimprovement,A,2800.0,6.03,0.0,0.05,N,4
27.0,54000.0,Rent,11.0,Venture,D,6000.0,14.59,0.0,0.11,Y,5
42.0,98603.0,Mortgage,19.0,Medical,C,24250.0,14.22,1.0,0.21,N,14
26.0,73440.0,Own,1.0,Personal,B,35000.0,9.91,0.0,0.48,N,2
38.0,74000.0,Rent,9.0,Education,C,9000.0,12.84,0.0,0.12,N,12
26.0,75000.0,Mortgage,5.0,Education,A,12500.0,5.99,0.0,0.17,N,4
23.0,57000.0,Rent,7.0,Debtconsolidation,B,10000.0,11.48,0.0,0.18,N,4
29.0,61000.0,Rent,2.0,Venture,D,15000.0,14.96,1.0,0.25,N,10
33.0,110000.0,Rent,3.0,Education,D,15000.0,14.42,0.0,0.14,Y,9
27.0,60000.0,Mortgage,4.0,Venture,A,8000.0,7.88,0.0,0.13,N,8
24.0,91000.0,Mortgage,0.0,Debtconsolidation,B,7500.0,10.39,0.0,0.08,N,2
26.0,159800.0,Mortgage,6.0,Medical,D,30000.0,17.58,1.0,0.16,Y,3
21.0,25000.0,Rent,0.0,Debtconsolidation,D,5000.0,12.86,1.0,0.2,Y,2
32.0,80000.0,Mortgage,15.0,Venture,A,12000.0,5.99,0.0,0.15,N,8
23.0,32500.0,Own,2.0,Venture,C,5000.0,13.99,0.0,0.15,Y,3
23.0,40000.0,Rent,4.0,Medical,B,7000.0,11.58,0.0,0.17,N,3
36.0,24000.0,Rent,3.0,Medical,A,6500.0,7.29,0.0,0.27,N,13
28.0,48500.0,Rent,0.0,Medical,C,15000.0,12.99,1.0,0.31,Y,7
33.0,53796.0,Rent,1.0,Debtconsolidation,B,10500.0,11.14,0.0,0.2,N,6
23.0,64600.0,Rent,7.0,Medical,B,7000.0,11.86,0.0,0.11,N,3
29.0,50000.0,Own,6.0,Medical,A,4000.0,5.42,0.0,0.08,N,8
27.0,117000.0,Rent,7.0,Personal,B,1800.0,12.42,0.0,0.02,N,10
31.0,56000.0,Rent,9.0,Homeimprovement,A,4000.0,5.79,0.0,0.07,N,9
23.0,70572.0,Mortgage,8.0,Education,A,14500.0,5.99,0.0,0.21,N,3
37.0,66560.0,Rent,11.0,Debtconsolidation,B,7200.0,10.0,0.0,0.11,N,15
36.0,16800.0,Rent,2.0,Venture,C,1200.0,13.06,0.0,0.07,N,14
30.0,21600.0,Rent,2.0,Debtconsolidation,C,1500.0,14.72,0.0,0.07,Y,8
25.0,70000.0,Mortgage,5.0,Personal,A,8000.0,7.88,0.0,0.11,N,4
21.0,95400.0,Mortgage,0.0,Personal,A,12000.0,5.42,0.0,0.13,N,2
31.0,200000.0,Own,4.0,Homeimprovement,B,23500.0,10.99,0.0,0.12,N,5
23.0,67000.0,Mortgage,1.0,Education,E,16000.0,16.32,0.0,0.24,Y,2
22.0,32000.0,Rent,5.0,Medical,A,4500.0,9.63,1.0,0.14,N,2
22.0,65000.0,Rent,0.0,Medical,B,15000.0,11.36,0.0,0.23,N,3
26.0,66000.0,Mortgage,5.0,Medical,B,15000.0,9.88,0.0,0.23,N,4
22.0,58600.0,Rent,5.0,Medical,B,22750.0,11.36,1.0,0.39,N,4
28.0,78000.0,Mortgage,12.0,Homeimprovement,B,24000.0,11.83,1.0,0.31,N,7
39.0,24000.0,Rent,0.0,Venture,D,3000.0,14.12,1.0,0.13,N,12
45.0,119004.0,Mortgage,13.0,Venture,B,5000.0,11.49,0.0,0.04,N,13
28.0,61000.0,Mortgage,12.0,Personal,B,12000.0,9.99,0.0,0.2,N,5
27.0,123996.0,Mortgage,11.0,Medical,A,6500.0,8.0,0.0,0.05,N,6
23.0,15600.0,Rent,1.0,Venture,A,4500.0,5.99,1.0,0.29,N,4
28.0,95000.0,Mortgage,0.0,Medical,B,4500.0,10.99,0.0,0.05,N,7
23.0,90000.0,Rent,4.0,Venture,A,10000.0,7.51,0.0,0.11,N,2
34.0,150000.0,Mortgage,5.0,Venture,B,15000.0,11.86,0.0,0.1,N,9
34.0,170000.0,Mortgage,9.0,Venture,D,7500.0,15.99,0.0,0.04,N,10
29.0,65000.0,Mortgage,13.0,Personal,C,16000.0,12.87,0.0,0.25,Y,10
31.0,41000.0,Rent,7.0,Venture,B,4000.0,10.99,0.0,0.1,N,8
24.0,62050.0,Rent,8.0,Medical,D,25000.0,15.33,1.0,0.34,Y,2
25.0,153000.0,Mortgage,9.0,Education,B,7500.0,11.71,0.0,0.05,N,3
30.0,45600.0,Mortgage,5.0,Homeimprovement,A,5000.0,7.29,0.0,0.11,N,8
32.0,24000.0,Own,1.0,Medical,A,2000.0,7.29,0.0,0.08,N,6
23.0,97000.0,Rent,7.0,Venture,B,30000.0,10.65,1.0,0.31,N,2
25.0,79000.0,Mortgage,0.0,Debtconsolidation,A,9000.0,6.76,0.0,0.11,N,4
30.0,26500.0,Rent,14.0,Debtconsolidation,C,10625.0,14.27,1.0,0.4,N,9
25.0,29000.0,Rent,2.0,Medical,C,2500.0,12.84,1.0,0.09,Y,4
21.0,44004.0,Rent,2.0,Education,B,7000.0,11.46,1.0,0.16,N,2
45.0,36700.0,Own,7.0,Personal,A,2000.0,7.51,0.0,0.05,N,16
30.0,45600.0,Mortgage,0.0,Personal,A,6400.0,8.94,0.0,0.14,N,7
25.0,18000.0,Rent,0.0,Debtconsolidation,C,4000.0,13.22,1.0,0.22,Y,4
24.0,121000.0,Mortgage,0.0,Education,B,20400.0,10.75,0.0,0.17,N,2
21.0,19012.0,Mortgage,0.0,Debtconsolidation,D,3500.0,14.61,1.0,0.18,N,3
31.0,103000.0,Mortgage,8.0,Debtconsolidation,B,14000.0,9.91,0.0,0.14,N,7
31.0,20400.0,Rent,0.0,Medical,C,3900.0,14.79,0.0,0.19,Y,6
23.0,33204.0,Rent,7.0,Medical,C,2000.0,14.72,0.0,0.06,Y,3
28.0,73000.0,Mortgage,6.0,Personal,B,15000.0,11.83,0.0,0.21,N,7
27.0,207182.0,Mortgage,11.0,Personal,B,22000.0,10.62,0.0,0.11,N,7
32.0,12000.0,Rent,2.0,Debtconsolidation,B,6075.0,12.42,1.0,0.51,N,8
29.0,50000.0,Rent,9.0,Medical,C,3600.0,15.27,0.0,0.07,Y,10
22.0,76000.0,Rent,4.0,Education,A,12000.0,7.9,0.0,0.16,N,4
23.0,82000.0,Rent,3.0,Venture,A,14400.0,7.66,0.0,0.18,N,2
26.0,31200.0,Rent,4.0,Venture,B,2500.0,10.37,0.0,0.08,N,3
24.0,33600.0,Mortgage,3.0,Personal,A,2500.0,8.9,0.0,0.07,N,3
33.0,75000.0,Own,17.0,Personal,A,6000.0,7.68,0.0,0.08,N,7
22.0,53000.0,Mortgage,0.0,Debtconsolidation,B,4000.0,10.39,0.0,0.08,N,2
26.0,27000.0,Rent,1.0,Medical,B,5800.0,10.65,0.0,0.21,N,3
27.0,29000.0,Rent,2.0,Personal,B,10000.0,12.69,1.0,0.34,N,10
29.0,44875.0,Rent,0.0,Medical,A,7500.0,8.32,0.0,0.17,N,8
25.0,52000.0,Rent,1.0,Debtconsolidation,C,7000.0,12.53,0.0,0.13,N,3
31.0,31800.0,Rent,6.0,Debtconsolidation,D,3000.0,15.62,1.0,0.09,Y,9
23.0,28685.0,Rent,3.0,Debtconsolidation,C,7000.0,12.73,0.0,0.24,N,2
29.0,26000.0,Rent,2.0,Venture,C,1500.0,12.99,0.0,0.06,Y,6
32.0,19200.0,Rent,0.0,Education,B,5000.0,9.99,1.0,0.26,N,9
22.0,31000.0,Rent,5.0,Personal,B,5550.0,11.36,1.0,0.18,N,3
23.0,50000.0,Own,0.0,Venture,B,2800.0,10.59,0.0,0.06,N,2
27.0,15600.0,Own,0.0,Education,A,6400.0,7.74,1.0,0.41,N,9
31.0,59000.0,Rent,14.0,Debtconsolidation,A,20000.0,7.51,1.0,0.34,N,10
23.0,120000.0,Mortgage,8.0,Medical,A,10000.0,7.88,0.0,0.08,N,2
35.0,78000.0,Rent,1.0,Personal,C,4350.0,15.27,1.0,0.06,N,6
24.0,36000.0,Rent,6.0,Personal,D,8000.0,15.28,1.0,0.22,N,3
39.0,29894.0,Own,23.0,Homeimprovement,B,8000.0,9.63,0.0,0.27,N,17
27.0,58800.0,Rent,6.0,Homeimprovement,B,2800.0,12.69,1.0,0.05,N,10
22.0,50000.0,Own,6.0,Medical,A,15000.0,8.63,0.0,0.3,N,2
22.0,43000.0,Rent,4.0,Debtconsolidation,B,18550.0,11.83,1.0,0.43,N,4
33.0,110000.0,Rent,0.0,Venture,A,10000.0,9.32,0.0,0.09,N,6
22.0,74000.0,Rent,7.0,Debtconsolidation,D,24250.0,15.65,1.0,0.33,Y,2
24.0,80000.0,Mortgage,8.0,Venture,D,5000.0,15.62,0.0,0.06,Y,2
24.0,200000.0,Rent,8.0,Venture,B,12000.0,12.69,0.0,0.06,N,2
22.0,62000.0,Rent,6.0,Personal,A,8000.0,5.42,0.0,0.13,N,3
29.0,72500.0,Mortgage,2.0,Medical,C,7000.0,13.79,0.0,0.1,Y,8
34.0,180000.0,Mortgage,9.0,Personal,C,12900.0,12.99,0.0,0.07,Y,8
31.0,12996.0,Rent,4.0,Medical,A,1750.0,6.76,0.0,0.13,N,10
23.0,50000.0,Mortgage,6.0,Education,B,17000.0,12.42,0.0,0.34,N,3
38.0,45600.0,Rent,5.0,Venture,D,9000.0,16.29,0.0,0.2,Y,13
40.0,45760.0,Rent,8.0,Medical,B,13650.0,10.25,0.0,0.3,N,13
27.0,54600.0,Rent,2.0,Education,C,1500.0,13.23,0.0,0.03,Y,8
22.0,33000.0,Rent,1.0,Medical,C,1400.0,14.27,0.0,0.04,Y,4
25.0,200000.0,Rent,5.0,Education,D,18000.0,16.32,0.0,0.09,N,3
26.0,30000.0,Rent,1.0,Medical,E,5100.0,7.51,0.0,0.17,N,9
28.0,50400.0,Rent,8.0,Venture,D,18500.0,16.02,1.0,0.37,N,6
27.0,32000.0,Mortgage,0.0,Venture,A,9850.0,8.94,0.0,0.31,N,5
23.0,44064.0,Rent,0.0,Education,B,9500.0,11.26,0.0,0.22,N,2
23.0,48000.0,Own,7.0,Education,B,20000.0,11.71,0.0,0.42,N,4
21.0,41000.0,Own,5.0,Personal,A,5000.0,7.74,0.0,0.12,N,3
22.0,44172.0,Rent,4.0,Personal,B,15000.0,10.37,1.0,0.34,N,3
22.0,50000.0,Mortgage,6.0,Personal,A,8000.0,6.03,0.0,0.16,N,3
30.0,97000.0,Mortgage,9.0,Personal,C,5000.0,13.49,0.0,0.05,Y,9
35.0,110000.0,Mortgage,7.0,Education,A,10200.0,5.42,0.0,0.09,N,6
26.0,30000.0,Own,0.0,Personal,B,5000.0,10.38,0.0,0.17,N,4
22.0,75000.0,Mortgage,6.0,Education,B,14950.0,9.91,0.0,0.2,N,4
29.0,14573.0,Rent,6.0,Homeimprovement,B,5000.0,12.18,1.0,0.34,N,5
28.0,52000.0,Mortgage,10.0,Education,A,13600.0,7.88,0.0,0.26,N,7
22.0,32400.0,Rent,2.0,Medical,D,10400.0,14.84,1.0,0.32,N,2
22.0,19200.0,Rent,0.0,Venture,B,4000.0,10.25,1.0,0.21,N,3
29.0,34000.0,Mortgage,0.0,Medical,D,10200.0,17.27,1.0,0.3,Y,5
33.0,124000.0,Own,10.0,Personal,D,23500.0,14.96,0.0,0.19,Y,6
24.0,54000.0,Rent,5.0,Personal,B,10000.0,10.37,1.0,0.19,N,2
22.0,40000.0,Rent,5.0,Venture,A,6000.0,7.51,0.0,0.15,N,4
23.0,65000.0,Rent,7.0,Education,B,7000.0,10.75,0.0,0.11,N,4
40.0,66000.0,Own,25.0,Medical,C,6125.0,14.65,0.0,0.09,Y,17
23.0,79416.0,Rent,7.0,Venture,D,25000.0,15.21,1.0,0.31,Y,2
27.0,52000.0,Mortgage,2.0,Homeimprovement,B,7000.0,11.89,0.0,0.13,N,8
23.0,75000.0,Mortgage,0.0,Education,B,12000.0,9.62,0.0,0.16,N,2
27.0,72000.0,Own,2.0,Education,B,12000.0,9.99,0.0,0.17,N,9
22.0,64000.0,Rent,7.0,Education,C,12000.0,12.87,1.0,0.19,Y,2
24.0,44000.0,Mortgage,4.0,Homeimprovement,A,2200.0,8.9,1.0,0.05,N,4
34.0,80000.0,Rent,4.0,Homeimprovement,A,5000.0,6.17,0.0,0.06,N,10
26.0,53000.0,Rent,2.0,Personal,D,4800.0,15.62,1.0,0.09,Y,3
29.0,68000.0,Mortgage,14.0,Education,A,20000.0,8.9,0.0,0.29,N,5
22.0,75000.0,Rent,0.0,Medical,B,10800.0,9.62,0.0,0.14,N,3
22.0,36000.0,Rent,1.0,Debtconsolidation,C,6000.0,12.68,0.0,0.17,N,4
23.0,29000.0,Rent,0.0,Education,E,10000.0,17.93,1.0,0.34,Y,3
23.0,38400.0,Mortgage,5.0,Education,A,10000.0,7.14,0.0,0.26,N,3
22.0,28000.0,Mortgage,5.0,Education,A,8500.0,6.17,0.0,0.3,N,2
28.0,39520.0,Rent,0.0,Venture,B,6500.0,11.89,0.0,0.16,N,6
24.0,375000.0,Mortgage,9.0,Debtconsolidation,C,20000.0,11.41,0.0,0.05,N,3
40.0,46000.0,Mortgage,5.0,Medical,A,10000.0,7.9,0.0,0.22,N,16
22.0,44000.0,Mortgage,4.0,Medical,D,16000.0,14.74,1.0,0.36,Y,3
29.0,174996.0,Mortgage,8.0,Education,D,25000.0,15.28,0.0,0.14,Y,10
23.0,80000.0,Own,7.0,Venture,A,4000.0,5.99,0.0,0.05,N,4
24.0,124080.0,Rent,4.0,Personal,D,24000.0,16.49,0.0,0.19,Y,4
36.0,75000.0,Mortgage,2.0,Debtconsolidation,B,14400.0,10.25,0.0,0.19,N,15
33.0,95000.0,Mortgage,4.0,Homeimprovement,A,11200.0,7.29,0.0,0.12,N,8
24.0,98000.0,Mortgage,8.0,Venture,A,10000.0,6.62,0.0,0.1,N,3
31.0,24996.0,Mortgage,6.0,Personal,B,6000.0,9.25,0.0,0.24,N,9
25.0,79000.0,Own,9.0,Venture,B,14500.0,11.48,0.0,0.18,N,3
21.0,50000.0,Rent,5.0,Medical,B,6000.0,10.75,0.0,0.12,N,2
23.0,148000.0,Rent,1.0,Debtconsolidation,E,25000.0,14.93,1.0,0.17,N,3
29.0,55000.0,Mortgage,4.0,Personal,B,8000.0,10.0,0.0,0.15,N,6
30.0,95000.0,Mortgage,4.0,Medical,B,5600.0,11.63,0.0,0.06,N,5
41.0,200000.0,Mortgage,2.0,Venture,B,1000.0,10.38,0.0,0.01,N,13
22.0,50000.0,Rent,2.0,Personal,C,8000.0,13.16,0.0,0.16,Y,2
27.0,60000.0,Rent,2.0,Venture,B,9200.0,12.42,0.0,0.15,N,7
31.0,48000.0,Rent,0.0,Medical,C,4000.0,13.85,0.0,0.08,Y,6
23.0,47840.0,Rent,7.0,Medical,B,12000.0,12.69,0.0,0.25,N,4
33.0,30000.0,Rent,0.0,Debtconsolidation,B,6000.0,10.51,0.0,0.2,N,10
27.0,50000.0,Rent,3.0,Venture,B,6000.0,11.36,0.0,0.12,N,9
25.0,123144.0,Rent,2.0,Venture,B,12000.0,10.75,0.0,0.1,N,2
22.0,60000.0,Mortgage,3.0,Venture,A,10000.0,8.0,0.0,0.17,N,4
24.0,38000.0,Rent,8.0,Medical,B,8000.0,11.49,0.0,0.21,N,2
25.0,27024.0,Rent,7.0,Education,E,2500.0,16.69,0.0,0.09,N,2
25.0,53481.0,Own,4.0,Education,A,15000.0,6.03,0.0,0.28,N,3
21.0,30000.0,Rent,5.0,Venture,B,10000.0,11.99,1.0,0.33,N,4
26.0,114000.0,Mortgage,4.0,Homeimprovement,B,6000.0,10.0,1.0,0.05,N,2
22.0,50004.0,Mortgage,0.0,Education,E,11000.0,15.68,0.0,0.22,Y,3
33.0,80001.0,Rent,6.0,Education,E,21600.0,18.64,1.0,0.27,N,10
33.0,53000.0,Mortgage,2.0,Medical,A,6000.0,5.79,0.0,0.11,N,5
23.0,50000.0,Own,7.0,Education,B,10000.0,11.71,0.0,0.2,N,3
22.0,40000.0,Rent,1.0,Medical,B,6000.0,12.69,0.0,0.15,N,4
23.0,56000.0,Rent,4.0,Debtconsolidation,B,15000.0,12.69,1.0,0.27,N,4
24.0,75000.0,Mortgage,6.0,Medical,A,9000.0,8.59,0.0,0.12,N,4
38.0,65000.0,Rent,2.0,Medical,A,7000.0,7.88,0.0,0.11,N,17
28.0,34000.0,Mortgage,12.0,Homeimprovement,A,3700.0,6.91,1.0,0.11,N,8
28.0,10800.0,Rent,0.0,Debtconsolidation,B,4200.0,11.83,1.0,0.39,N,5
33.0,53000.0,Rent,13.0,Education,C,10000.0,15.96,0.0,0.19,N,9
36.0,106000.0,Mortgage,15.0,Homeimprovement,A,4025.0,7.49,0.0,0.04,N,14
31.0,106000.0,Mortgage,15.0,Debtconsolidation,B,2400.0,9.63,0.0,0.02,N,5
31.0,73000.0,Mortgage,4.0,Homeimprovement,F,16000.0,19.41,1.0,0.22,Y,6
27.0,41000.0,Mortgage,3.0,Personal,A,10000.0,8.59,0.0,0.24,N,8
36.0,72000.0,Rent,8.0,Personal,B,10000.0,11.49,0.0,0.14,N,14
28.0,31000.0,Rent,1.0,Homeimprovement,D,7500.0,15.31,1.0,0.24,Y,5
34.0,20400.0,Mortgage,6.0,Medical,C,3300.0,13.06,0.0,0.16,Y,10
26.0,65000.0,Rent,1.0,Venture,A,3000.0,5.79,0.0,0.05,N,2
31.0,120000.0,Mortgage,15.0,Personal,B,7500.0,10.99,0.0,0.06,N,9
25.0,42000.0,Rent,2.0,Medical,B,2000.0,9.25,0.0,0.05,N,3
22.0,58000.0,Own,6.0,Medical,B,20000.0,11.99,0.0,0.34,N,4
36.0,76464.0,Rent,8.0,Medical,C,20000.0,13.22,0.0,0.26,Y,12
24.0,83000.0,Rent,8.0,Personal,A,35000.0,8.9,1.0,0.42,N,2
37.0,88000.0,Rent,4.0,Personal,G,25000.0,19.66,1.0,0.28,Y,12
31.0,43000.0,Rent,15.0,Medical,B,13350.0,12.42,1.0,0.31,N,6
33.0,68000.0,Mortgage,8.0,Personal,B,3500.0,11.99,0.0,0.05,N,10
29.0,48000.0,Mortgage,3.0,Venture,A,3250.0,6.76,0.0,0.07,N,7
32.0,25000.0,Own,15.0,Medical,B,9175.0,10.99,0.0,0.37,N,10
25.0,36852.0,Rent,1.0,Education,B,6000.0,12.42,0.0,0.16,N,2
34.0,65000.0,Mortgage,12.0,Venture,A,6000.0,7.14,0.0,0.09,N,10
25.0,70000.0,Mortgage,9.0,Debtconsolidation,A,4000.0,6.92,0.0,0.06,N,2
24.0,37000.0,Mortgage,3.0,Medical,A,6075.0,5.99,0.0,0.16,N,3
22.0,54000.0,Mortgage,1.0,Homeimprovement,D,10000.0,14.61,1.0,0.19,Y,4
22.0,53285.0,Rent,0.0,Education,A,4000.0,7.9,0.0,0.08,N,4
23.0,50000.0,Rent,0.0,Education,B,12000.0,10.59,0.0,0.24,N,3
27.0,56500.0,Rent,2.0,Homeimprovement,D,14000.0,13.87,1.0,0.25,N,8
29.0,55000.0,Rent,3.0,Debtconsolidation,B,1200.0,9.99,0.0,0.02,N,9
23.0,55000.0,Mortgage,2.0,Education,B,5000.0,11.11,0.0,0.09,N,2
25.0,35000.0,Rent,4.0,Venture,A,4000.0,7.51,0.0,0.11,N,4
22.0,55000.0,Rent,4.0,Debtconsolidation,A,4500.0,6.76,0.0,0.08,N,4
27.0,120000.0,Mortgage,2.0,Education,A,7000.0,7.14,0.0,0.06,N,7
21.0,14400.0,Rent,2.0,Education,B,5900.0,12.42,1.0,0.41,N,3
22.0,57200.0,Mortgage,7.0,Debtconsolidation,A,7500.0,7.51,0.0,0.13,N,3
33.0,72000.0,Rent,6.0,Venture,C,1925.0,14.35,1.0,0.03,Y,10
26.0,54316.0,Rent,10.0,Medical,B,10000.0,11.86,0.0,0.18,N,2
29.0,24000.0,Rent,6.0,Personal,B,5000.0,10.74,0.0,0.21,N,10
26.0,42996.0,Rent,10.0,Medical,B,8500.0,10.2,0.0,0.2,N,2
27.0,47000.0,Mortgage,2.0,Medical,A,6000.0,6.99,0.0,0.13,N,5
38.0,45000.0,Rent,1.0,Medical,C,5000.0,12.68,0.0,0.11,Y,13
23.0,195000.0,Mortgage,0.0,Education,B,20000.0,9.63,0.0,0.1,N,3
26.0,93000.0,Mortgage,8.0,Medical,A,17500.0,7.51,0.0,0.19,N,4
24.0,51000.0,Own,8.0,Homeimprovement,A,9000.0,7.14,0.0,0.18,N,3
29.0,86400.0,Mortgage,12.0,Personal,C,8000.0,12.99,0.0,0.09,N,8
31.0,101416.0,Mortgage,9.0,Homeimprovement,C,15000.0,12.87,0.0,0.15,Y,8
28.0,18000.0,Rent,9.0,Homeimprovement,A,7600.0,8.49,1.0,0.42,N,9
26.0,109000.0,Mortgage,10.0,Personal,A,15000.0,6.99,0.0,0.14,N,4
23.0,97000.0,Mortgage,1.0,Personal,A,5000.0,7.51,0.0,0.05,N,3
31.0,48000.0,Mortgage,14.0,Medical,A,6600.0,7.14,0.0,0.14,N,5
25.0,31200.0,Mortgage,3.0,Medical,A,11200.0,5.42,0.0,0.36,N,2
26.0,150500.0,Mortgage,10.0,Debtconsolidation,D,10000.0,15.99,1.0,0.07,N,3
32.0,66300.0,Mortgage,5.0,Debtconsolidation,A,6075.0,6.03,0.0,0.09,N,10
23.0,65000.0,Mortgage,0.0,Venture,B,7300.0,9.99,0.0,0.11,N,3
26.0,170000.0,Rent,0.0,Venture,B,13000.0,12.42,0.0,0.08,N,3
36.0,430000.0,Rent,2.0,Venture,C,25000.0,13.8,0.0,0.06,Y,16
37.0,105000.0,Mortgage,2.0,Education,B,25000.0,12.18,0.0,0.24,N,15
25.0,33500.0,Rent,2.0,Medical,B,10000.0,10.25,0.0,0.3,N,3
24.0,22000.0,Rent,8.0,Education,A,11000.0,7.51,1.0,0.5,N,2
28.0,30000.0,Rent,6.0,Venture,C,4200.0,15.23,0.0,0.14,Y,7
26.0,30000.0,Mortgage,10.0,Venture,A,6500.0,6.62,0.0,0.22,N,3
21.0,49000.0,Rent,5.0,Debtconsolidation,D,6000.0,14.84,1.0,0.12,Y,4
25.0,72000.0,Rent,2.0,Venture,B,10000.0,10.37,0.0,0.14,N,3
32.0,50004.0,Rent,5.0,Education,D,2200.0,15.65,0.0,0.04,Y,9
21.0,62496.0,Mortgage,1.0,Education,C,5000.0,12.53,0.0,0.08,Y,3
23.0,30000.0,Mortgage,5.0,Medical,A,1000.0,7.4,0.0,0.03,N,2
27.0,86260.0,Mortgage,11.0,Education,C,18000.0,13.72,1.0,0.21,Y,7
25.0,57000.0,Mortgage,5.0,Venture,C,7250.0,10.59,0.0,0.13,N,4
24.0,65000.0,Rent,1.0,Medical,B,6400.0,9.99,0.0,0.1,N,3
23.0,135000.0,Own,7.0,Venture,A,16000.0,6.91,0.0,0.12,N,3
32.0,47900.0,Rent,2.0,Medical,A,11000.0,7.51,0.0,0.23,N,10
22.0,45600.0,Rent,5.0,Venture,D,10000.0,14.61,0.0,0.22,N,4
39.0,60520.0,Rent,6.0,Medical,D,6000.0,15.33,1.0,0.08,Y,15
36.0,60000.0,Rent,3.0,Homeimprovement,A,7000.0,7.88,0.0,0.12,N,12
23.0,84500.0,Mortgage,3.0,Venture,A,10000.0,7.51,0.0,0.12,N,4
24.0,106000.0,Rent,6.0,Homeimprovement,B,13000.0,12.69,1.0,0.12,N,4
30.0,41604.0,Mortgage,7.0,Venture,B,15000.0,10.0,0.0,0.36,N,9
34.0,98000.0,Own,19.0,Medical,B,16000.0,10.99,0.0,0.16,N,10
22.0,160000.0,Own,6.0,Venture,A,7000.0,8.9,0.0,0.04,N,3
25.0,31000.0,Rent,2.0,Education,A,1800.0,8.32,0.0,0.06,N,2
22.0,59000.0,Mortgage,1.0,Medical,A,15000.0,5.99,0.0,0.25,N,3
27.0,85000.0,Own,2.0,Venture,C,10000.0,13.23,0.0,0.12,N,7
47.0,75000.0,Rent,3.0,Homeimprovement,C,15000.0,13.48,0.0,0.2,Y,17
22.0,63132.0,Mortgage,0.0,Debtconsolidation,A,10000.0,6.03,0.0,0.16,N,3
47.0,80000.0,Mortgage,2.0,Education,A,10000.0,6.54,0.0,0.13,N,13
